Mach_bin,CL_bin,Frequency
0.644795918367347,0.5599999999999999,1.0
0.644795918367347,0.5628571428571428,3.0
0.644795918367347,0.5657142857142856,1.0
0.644795918367347,0.5685714285714285,4.0
0.644795918367347,0.5714285714285714,4.0
0.644795918367347,0.5742857142857143,1.0
0.644795918367347,0.5771428571428571,2.0
0.6510204081632653,0.44,0.0
0.6510204081632653,0.44285714285714284,1.0
0.6510204081632653,0.44571428571428573,1.0
0.6510204081632653,0.44857142857142857,3.0
0.6510204081632653,0.4514285714285714,3.0
0.6510204081632653,0.4542857142857143,2.0
0.6510204081632653,0.45714285714285713,5.0
0.6510204081632653,0.46,4.0
0.6510204081632653,0.46285714285714286,5.0
0.6510204081632653,0.4657142857142857,7.0
0.6510204081632653,0.4685714285714286,3.0
0.6510204081632653,0.4714285714285714,3.0
0.6510204081632653,0.47428571428571425,6.0
0.6510204081632653,0.47714285714285715,6.0
0.6510204081632653,0.48,9.0
0.6510204081632653,0.4828571428571429,3.0
0.6510204081632653,0.4857142857142857,4.0
0.6510204081632653,0.48857142857142855,7.0
0.6510204081632653,0.49142857142857144,10.0
0.6510204081632653,0.4942857142857143,8.0
0.6510204081632653,0.4971428571428571,13.0
0.6510204081632653,0.5,2.0
0.6510204081632653,0.5028571428571429,9.0
0.6510204081632653,0.5057142857142857,19.0
0.6510204081632653,0.5085714285714286,10.0
0.6510204081632653,0.5114285714285715,13.0
0.6510204081632653,0.5142857142857142,18.0
0.6510204081632653,0.5171428571428571,27.0
0.6510204081632653,0.52,25.0
0.6510204081632653,0.5228571428571428,20.0
0.6510204081632653,0.5257142857142857,28.0
0.6510204081632653,0.5285714285714286,33.0
0.6510204081632653,0.5314285714285714,36.0
0.6510204081632653,0.5342857142857143,22.0
0.6510204081632653,0.5371428571428571,30.0
0.6510204081632653,0.5399999999999999,14.0
0.6510204081632653,0.5428571428571428,14.0
0.6510204081632653,0.5457142857142857,20.0
0.6510204081632653,0.5485714285714285,16.0
0.6510204081632653,0.5514285714285714,12.0
0.6510204081632653,0.5542857142857143,28.0
0.6510204081632653,0.5571428571428572,25.0
0.6510204081632653,0.5599999999999999,27.0
0.6510204081632653,0.5628571428571428,22.0
0.6510204081632653,0.5657142857142856,26.0
0.6510204081632653,0.5685714285714285,25.0
0.6510204081632653,0.5714285714285714,10.0
0.6510204081632653,0.5742857142857143,7.0
0.6510204081632653,0.5771428571428571,7.0
0.6572448979591836,0.44,2.0
0.6572448979591836,0.44285714285714284,1.0
0.6572448979591836,0.44571428571428573,2.0
0.6572448979591836,0.44857142857142857,6.0
0.6572448979591836,0.4514285714285714,4.0
0.6572448979591836,0.4542857142857143,3.0
0.6572448979591836,0.45714285714285713,3.0
0.6572448979591836,0.46,6.0
